股票代號,資料日期,填息結果,交易天數
2227,2017-08-23,False,
2428,2017-08-23,False,
2038,2017-08-23,True,90
2701,2017-08-23,False,
2441,2017-08-24,True,31
9921,2017-08-24,True,5
6531,2017-08-24,True,2
6142,2017-08-24,True,94
9958,2017-08-24,True,15
4545,2017-08-24,True,8
2702,2017-08-24,True,211
2516,2017-08-24,True,33
2489,2017-08-24,True,872
2390,2017-08-24,True,1
5269,2017-08-24,True,7
2023,2017-08-24,False,
2012,2017-08-24,True,26
1709,2017-08-24,False,
1541,2017-08-24,False,
1533,2017-08-24,True,2
1460,2017-08-24,False,
1340,2017-08-24,False,
1313,2017-08-24,True,4
1103,2017-08-24,True,1
2239,2017-08-24,True,5
6183,2017-08-25,True,20
5534,2017-08-25,True,34
4930,2017-08-25,True,15
3708,2017-08-25,True,1
3704,2017-08-25,True,5
3437,2017-08-25,True,12
2913,2017-08-25,True,298
2530,2017-08-25,True,54
1229,2017-08-25,True,11
6216,2017-08-28,False,
4927,2017-08-28,True,13
9944,2017-08-28,True,1
4746,2017-08-28,True,4
4555,2017-08-28,True,9
4133,2017-08-28,True,3
3536,2017-08-28,True,1
3052,2017-08-28,True,145
3025,2017-08-28,True,2
3010,2017-08-28,True,32
3004,2017-08-28,True,10
1409,2017-08-28,True,6
2537,2017-08-28,True,497
2347,2017-08-28,True,9
1603,2017-08-28,True,1
1527,2017-08-28,False,
1516,2017-08-28,True,29
1513,2017-08-28,True,14
1436,2017-08-28,True,9
1324,2017-08-28,True,36
1231,2017-08-28,True,180
9946,2017-08-28,True,13
2923,2017-08-28,True,7
3002,2017-08-29,True,10
6282,2017-08-29,True,15
5264,2017-08-29,True,5
4943,2017-08-29,True,4
2514,2017-08-29,True,94
2618,2017-08-29,True,91
2420,2017-08-29,False,
1210,2017-08-29,True,26
2059,2017-08-29,True,3
2444,2017-08-29,True,1
2328,2017-08-29,True,2
2106,2017-08-29,True,12
1102,2017-08-30,True,3
1203,2017-08-30,True,39
1446,2017-08-30,True,31
2104,2017-08-30,True,7
2482,2017-08-30,True,127
2615,2017-08-30,True,1
3380,2017-08-30,True,17
3432,2017-08-30,True,1
8429,2017-08-30,False,
9188,2017-08-30,False,
9945,2017-08-31,True,96
9105,2017-08-31,True,20
2901,2017-08-31,True,6
2845,2017-08-31,True,151
8011,2017-08-31,False,
1539,2017-08-31,True,25
1339,2017-08-31,True,4
1337,2017-08-31,True,2
2484,2017-08-31,True,4
2115,2017-09-04,False,
1464,2017-09-05,False,
5519,2017-09-05,True,140
6579,2017-09-06,False,
3167,2017-09-06,True,6
6153,2017-09-06,True,4
1442,2017-09-06,False,
2613,2017-09-06,False,
1517,2017-09-07,True,22
2379,2017-09-07,True,38
2405,2017-09-07,True,2
3018,2017-09-07,True,4
3346,2017-09-07,True,3
1808,2017-09-11,True,94
2542,2017-09-11,True,225
2236,2017-09-13,True,187
2867,2017-09-14,True,42
2823,2017-09-14,False,
2474,2017-09-14,True,36
1714,2017-09-15,True,40
2456,2017-09-15,True,5
2436,2017-09-18,True,4
2471,2017-09-18,False,
2890,2017-09-18,True,75
6133,2017-09-20,True,1
2488,2017-09-21,False,
8105,2017-09-22,True,15
2515,2017-09-22,True,9
8114,2017-09-27,False,
912398,2017-09-27,True,2
3017,2017-09-28,True,8
01004T,2017-09-29,,
2358,2017-09-29,True,2
2497,2017-09-29,True,2
2609,2017-09-29,True,760
2442,2017-10-05,True,2
5907,2017-10-06,True,63
2387,2017-10-11,False,
2231,2017-10-12,True,97
3022,2017-10-12,False,
2637,2017-10-17,True,4
2506,2017-10-19,True,23
00710B,2017-10-26,,
00711B,2017-10-26,,
00712,2017-10-26,,
6443,2017-10-30,True,1
2027,2017-10-30,True,1
0056,2017-10-30,,
006204,2017-10-31,,
2062,2017-10-31,False,
2344,2017-10-31,True,1
9906,2017-11-01,True,5
3356,2017-11-02,False,
2603,2017-11-07,True,20
4141,2017-11-07,False,
6452,2017-11-08,True,5
3209,2017-11-08,False,
5434,2017-11-14,True,2
3036,2017-11-20,True,5
01007T,2017-11-21,,
0051,2017-11-23,,
0053,2017-11-23,,
0054,2017-11-23,,
0055,2017-11-23,,
2929,2017-11-23,True,4
1218,2017-11-27,True,73
00690,2017-11-28,,
006208,2017-11-30,,
00692,2017-11-30,,
2929,2017-12-07,False,
3016,2017-12-08,True,2
6452,2017-12-14,False,
3665,2017-12-19,True,5
5264,2017-12-25,True,5
008201,2017-12-28,,
6477,2018-01-11,True,2
00710B,2018-01-24,,
00711B,2018-01-24,,
00712,2018-01-24,,
00702,2018-01-25,,
0050,2018-01-29,,
006203,2018-01-29,,
6153,2018-02-05,True,45
6128,2018-03-19,True,33
9105,2018-03-19,False,
00712,2018-03-22,,
00710B,2018-03-22,,
00711B,2018-03-22,,
01004T,2018-04-02,,
00714,2018-04-19,,
01003T,2018-04-26,,
6449,2018-04-26,True,10
01001T,2018-05-03,,
0052,2018-05-03,,
2430,2018-05-09,True,18
01007T,2018-05-17,,
01002T,2018-05-17,,
2101,2018-05-21,True,8
9136,2018-05-22,True,77
2528,2018-05-29,True,322
3443,2018-06-01,True,1
6416,2018-06-01,True,2
8454,2018-06-04,True,172
2809,2018-06-05,False,
2444,2018-06-06,True,2
910322,2018-06-07,True,2
1773,2018-06-07,True,13
912000,2018-06-11,False,
2017,2018-06-12,False,
6579,2018-06-12,False,
8427,2018-06-13,True,1
3030,2018-06-14,False,
2727,2018-06-14,False,
2480,2018-06-14,True,167
1786,2018-06-14,True,1
8070,2018-06-15,True,184
912398,2018-06-15,True,2
6024,2018-06-15,False,
1605,2018-06-15,False,
2467,2018-06-15,True,38
2612,2018-06-15,True,27
1760,2018-06-19,True,3
2461,2018-06-19,True,246
8467,2018-06-19,True,1
9940,2018-06-19,False,
2421,2018-06-20,True,9
6281,2018-06-20,False,
2723,2018-06-21,False,
3094,2018-06-21,False,
2385,2018-06-21,False,
6456,2018-06-21,True,29
00712,2018-06-21,,
00711B,2018-06-21,,
00710B,2018-06-21,,
2359,2018-06-21,True,43
6164,2018-06-22,True,2
2722,2018-06-22,True,3
5533,2018-06-22,True,5
1731,2018-06-25,True,15
2330,2018-06-25,True,20
8261,2018-06-26,True,1
8341,2018-06-26,True,4
5234,2018-06-26,True,125
3669,2018-06-26,True,3
3040,2018-06-26,False,
2882,2018-06-26,False,
2881A,2018-06-26,True,180
2881,2018-06-26,False,
1324,2018-06-26,False,
2882A,2018-06-26,False,
5225,2018-06-27,True,1
8271,2018-06-27,False,
6442,2018-06-27,True,45
4557,2018-06-27,True,146
2483,2018-06-27,True,207
2748,2018-06-27,True,3
2739,2018-06-27,True,2
2107,2018-06-27,True,64
3031,2018-06-27,False,
3010,2018-06-28,True,48
3305,2018-06-28,True,29
9934,2018-06-28,False,
6108,2018-06-28,True,14
2630,2018-06-28,False,
4148,2018-06-28,False,
2548,2018-06-28,True,137
3054,2018-06-28,True,1
2408,2018-06-28,True,12
2024,2018-06-28,False,
1906,2018-06-28,True,2
1598,2018-06-28,True,1
1451,2018-06-28,True,45
1437,2018-06-28,False,
2501,2018-06-28,True,46
1568,2018-06-29,False,
1902,2018-06-29,True,22
2006,2018-06-29,False,
9911,2018-07-02,True,35
6196,2018-07-02,True,7
4155,2018-07-02,True,187
2606,2018-07-02,True,26
2459,2018-07-02,False,
3003,2018-07-02,True,25
2308,2018-07-02,True,28
2012,2018-07-02,True,31
1802,2018-07-02,False,
1710,2018-07-02,True,7
2404,2018-07-02,True,107
9943,2018-07-03,True,31
8046,2018-07-03,True,27
6412,2018-07-03,False,
6405,2018-07-03,False,
4755,2018-07-03,False,
2642,2018-07-03,False,
2415,2018-07-03,True,2
2373,2018-07-03,True,26
2357,2018-07-03,False,
2010,2018-07-03,True,60
1560,2018-07-03,False,
2464,2018-07-03,True,20
3006,2018-07-04,False,
3021,2018-07-04,True,164
6155,2018-07-04,True,1
5706,2018-07-04,True,224
6581,2018-07-04,True,17
8081,2018-07-04,True,53
9939,2018-07-04,True,14
2887E,2018-07-04,True,141
6505,2018-07-04,True,34
2885,2018-07-04,True,15
2939,2018-07-04,False,
2820,2018-07-04,True,161
2451,2018-07-04,False,
2832,2018-07-04,False,
2369,2018-07-04,False,
2312,2018-07-04,True,17
2239,2018-07-04,False,
1909,2018-07-04,True,19
1733,2018-07-04,True,24
1615,2018-07-04,False,
1536,2018-07-04,True,7
1419,2018-07-04,False,
3060,2018-07-05,True,674
3528,2018-07-05,True,205
4133,2018-07-05,True,20
4746,2018-07-05,True,6
6141,2018-07-05,True,14
5007,2018-07-05,True,56
5388,2018-07-05,True,194
6116,2018-07-05,True,20
3048,2018-07-05,False,
9188,2018-07-05,True,15
4915,2018-07-05,True,24
3019,2018-07-05,True,6
2397,2018-07-05,True,183
2456,2018-07-05,True,6
1326,2018-07-05,True,57
1444,2018-07-05,True,25
2850,2018-07-05,True,10
1504,2018-07-05,True,188
1521,2018-07-05,False,
1457,2018-07-05,True,218
1612,2018-07-05,False,
1711,2018-07-05,True,5
2353,2018-07-05,True,4
2433,2018-07-05,True,169
1608,2018-07-05,False,
9931,2018-07-06,True,20
9904,2018-07-06,True,136
8210,2018-07-06,True,24
6215,2018-07-06,True,5
3698,2018-07-06,True,3
2423,2018-07-06,True,16
2032,2018-07-06,True,16
1256,2018-07-06,True,4
2856,2018-07-06,True,2
2015,2018-07-06,True,40
9918,2018-07-09,True,6
9907,2018-07-09,True,14
9802,2018-07-09,False,
8463,2018-07-09,True,1
8072,2018-07-09,True,2
6257,2018-07-09,False,
2891B,2018-07-09,True,22
6136,2018-07-09,False,
5215,2018-07-09,True,5
4952,2018-07-09,False,
4739,2018-07-09,True,1
4737,2018-07-09,False,
4164,2018-07-09,True,3
3028,2018-07-09,False,
6224,2018-07-09,True,4
2891,2018-07-09,True,33
2535,2018-07-09,False,
1236,2018-07-09,True,1
1452,2018-07-09,True,168
1476,2018-07-09,True,23
1558,2018-07-09,True,19
2597,2018-07-09,True,11
2327,2018-07-09,False,
1707,2018-07-09,True,3
2395,2018-07-09,True,2
2417,2018-07-09,True,1
2436,2018-07-09,True,4
2454,2018-07-09,True,5
2455,2018-07-09,True,2
2362,2018-07-09,True,2
4977,2018-07-10,True,8
3673,2018-07-10,True,3
4562,2018-07-10,False,
6415,2018-07-10,False,
3050,2018-07-10,True,241
8163,2018-07-10,True,1
8213,2018-07-10,True,28
8926,2018-07-10,True,54
6541,2018-07-10,True,4
3045,2018-07-10,True,174
8422,2018-07-10,False,
2314,2018-07-10,True,1
1104,2018-07-10,True,27
1233,2018-07-10,True,52
1303,2018-07-10,False,
1307,2018-07-10,False,
2538,2018-07-10,True,36
2115,2018-07-10,True,115
2303,2018-07-10,True,9
2313,2018-07-10,True,17
1589,2018-07-10,True,4
8443,2018-07-11,True,3
6591,2018-07-11,True,1
4999,2018-07-11,True,17
4904,2018-07-11,False,
4807,2018-07-11,True,43
3705,2018-07-11,True,38
3532,2018-07-11,True,4
6464,2018-07-11,True,44
3130,2018-07-11,False,
2636,2018-07-11,True,15
2505,2018-07-11,True,2
2345,2018-07-11,True,3
1713,2018-07-11,True,10
1463,2018-07-11,False,
1301,2018-07-11,True,15
3481,2018-07-11,False,
2911,2018-07-12,True,2
3014,2018-07-12,False,
3034,2018-07-12,True,4
3406,2018-07-12,True,1
4722,2018-07-12,False,
4956,2018-07-12,True,2
6166,2018-07-12,True,2
6409,2018-07-12,True,2
6213,2018-07-12,True,15
6278,2018-07-12,True,6
6477,2018-07-12,True,3
8131,2018-07-12,True,246
9924,2018-07-12,True,10
2904,2018-07-12,True,139
6192,2018-07-12,True,24
2883,2018-07-12,True,55
3026,2018-07-12,True,1
2409,2018-07-12,False,
2608,2018-07-12,True,7
1215,2018-07-12,True,199
1323,2018-07-12,True,2
1338,2018-07-12,True,2
1515,2018-07-12,True,2
1535,2018-07-12,False,
1611,2018-07-12,False,
1702,2018-07-12,False,
1455,2018-07-12,True,7
1907,2018-07-12,True,12
2114,2018-07-12,True,38
2331,2018-07-12,True,566
2356,2018-07-12,True,11
2376,2018-07-12,True,5
2401,2018-07-12,True,4
1904,2018-07-12,True,13
2605,2018-07-13,True,4
2897,2018-07-13,True,215
3596,2018-07-13,True,4
5538,2018-07-13,True,4
4958,2018-07-13,True,4
6115,2018-07-13,False,
8464,2018-07-13,True,1
2493,2018-07-13,True,29
3607,2018-07-13,True,19
2453,2018-07-13,True,18
2105,2018-07-13,True,11
2419,2018-07-13,True,10
2360,2018-07-13,True,1
2348,2018-07-13,True,46
2020,2018-07-13,True,180
1708,2018-07-13,False,
1614,2018-07-13,True,1
1477,2018-07-13,True,7
1410,2018-07-13,True,53
